obs_date,port_id,commodity,tonnage,vessel_count,ingested_at
2025-04-20,port981,iron_ore,270195,1,2026-05-18T11:13:37Z
2025-04-21,port276,iron_ore,160012,1,2026-05-18T11:13:37Z
2025-04-21,port955,iron_ore,1750844,2,2026-05-18T11:13:37Z
2025-04-21,port981,iron_ore,556338,1,2026-05-18T11:13:37Z
2025-04-22,port276,iron_ore,251556,1,2026-05-18T11:13:37Z
2025-04-22,port955,iron_ore,1173065,2,2026-05-18T11:13:37Z
2025-04-22,port981,iron_ore,567646,1,2026-05-18T11:13:37Z
2025-04-23,port276,iron_ore,336903,2,2026-05-18T11:13:37Z
2025-04-23,port955,iron_ore,1359011,3,2026-05-18T11:13:37Z
2025-04-23,port981,iron_ore,347112,1,2026-05-18T11:13:37Z
2025-04-24,port276,iron_ore,346530,1,2026-05-18T11:13:37Z
2025-04-24,port955,iron_ore,1441408,2,2026-05-18T11:13:37Z
2025-04-24,port981,iron_ore,367894,1,2026-05-18T11:13:37Z
2025-04-25,port276,iron_ore,168169,1,2026-05-18T11:13:37Z
2025-04-25,port955,iron_ore,1722878,2,2026-05-18T11:13:37Z
2025-04-25,port981,iron_ore,522528,1,2026-05-18T11:13:37Z
2025-04-26,port276,iron_ore,553002,2,2026-05-18T11:13:37Z
2025-04-26,port955,iron_ore,1731630,2,2026-05-18T11:13:37Z
2025-04-26,port981,iron_ore,557278,1,2026-05-18T11:13:37Z
2025-04-27,port276,iron_ore,357433,1,2026-05-18T11:13:37Z
2025-04-27,port955,iron_ore,1558120,2,2026-05-18T11:13:37Z
2025-04-27,port981,iron_ore,525273,1,2026-05-18T11:13:37Z
2025-04-28,port276,iron_ore,173561,1,2026-05-18T11:13:37Z
2025-04-28,port955,iron_ore,1013426,2,2026-05-18T11:13:37Z
2025-04-28,port981,iron_ore,572142,1,2026-05-18T11:13:37Z
2025-04-29,port276,iron_ore,586653,1,2026-05-18T11:13:37Z
2025-04-29,port955,iron_ore,1703704,3,2026-05-18T11:13:37Z
2025-04-29,port981,iron_ore,412031,1,2026-05-18T11:13:37Z
2025-04-30,port276,iron_ore,519153,1,2026-05-18T11:13:37Z
2025-04-30,port955,iron_ore,1125722,2,2026-05-18T11:13:37Z
2025-04-30,port981,iron_ore,365292,1,2026-05-18T11:13:37Z
2025-05-01,port276,iron_ore,176587,1,2026-05-18T11:13:37Z
2025-05-01,port955,iron_ore,1401402,2,2026-05-18T11:13:37Z
2025-05-01,port981,iron_ore,623174,1,2026-05-18T11:13:37Z
2025-05-02,port276,iron_ore,511595,1,2026-05-18T11:13:37Z
2025-05-02,port955,iron_ore,1655833,2,2026-05-18T11:13:37Z
2025-05-02,port981,iron_ore,343669,1,2026-05-18T11:13:37Z
2025-05-03,port276,iron_ore,490037,2,2026-05-18T11:13:37Z
2025-05-03,port955,iron_ore,1474457,2,2026-05-18T11:13:37Z
2025-05-03,port981,iron_ore,173458,1,2026-05-18T11:13:37Z
2025-05-04,port276,iron_ore,571236,1,2026-05-18T11:13:37Z
2025-05-04,port955,iron_ore,1612527,2,2026-05-18T11:13:37Z
2025-05-04,port981,iron_ore,407112,1,2026-05-18T11:13:37Z
2025-05-05,port276,iron_ore,333372,1,2026-05-18T11:13:37Z
2025-05-05,port955,iron_ore,1389292,2,2026-05-18T11:13:37Z
2025-05-05,port981,iron_ore,337306,1,2026-05-18T11:13:37Z
2025-05-06,port276,iron_ore,159188,1,2026-05-18T11:13:37Z
2025-05-06,port955,iron_ore,1744025,2,2026-05-18T11:13:37Z
2025-05-06,port981,iron_ore,200442,1,2026-05-18T11:13:37Z
2025-05-07,port276,iron_ore,335203,1,2026-05-18T11:13:37Z
2025-05-07,port955,iron_ore,1358935,2,2026-05-18T11:13:37Z
2025-05-07,port981,iron_ore,361843,1,2026-05-18T11:13:37Z
2025-05-08,port276,iron_ore,341856,1,2026-05-18T11:13:37Z
2025-05-08,port955,iron_ore,1607738,2,2026-05-18T11:13:37Z
2025-05-08,port981,iron_ore,199777,1,2026-05-18T11:13:37Z
2025-05-09,port276,iron_ore,197945,1,2026-05-18T11:13:37Z
2025-05-09,port955,iron_ore,1632215,2,2026-05-18T11:13:37Z
2025-05-09,port981,iron_ore,415909,1,2026-05-18T11:13:37Z
2025-05-10,port276,iron_ore,282144,1,2026-05-18T11:13:37Z
2025-05-10,port955,iron_ore,1378236,2,2026-05-18T11:13:37Z
2025-05-10,port981,iron_ore,573573,1,2026-05-18T11:13:37Z
2025-05-11,port276,iron_ore,347640,1,2026-05-18T11:13:37Z
2025-05-11,port955,iron_ore,2013652,3,2026-05-18T11:13:37Z
2025-05-11,port981,iron_ore,718248,1,2026-05-18T11:13:37Z
2025-05-12,port276,iron_ore,355269,1,2026-05-18T11:13:37Z
2025-05-12,port955,iron_ore,1212476,2,2026-05-18T11:13:37Z
2025-05-12,port981,iron_ore,349742,1,2026-05-18T11:13:37Z
2025-05-13,port276,iron_ore,203964,1,2026-05-18T11:13:37Z
2025-05-13,port955,iron_ore,1668184,2,2026-05-18T11:13:37Z
2025-05-13,port981,iron_ore,730230,1,2026-05-18T11:13:37Z
2025-05-14,port276,iron_ore,577298,1,2026-05-18T11:13:37Z
2025-05-14,port955,iron_ore,1490185,2,2026-05-18T11:13:37Z
2025-05-14,port981,iron_ore,545382,1,2026-05-18T11:13:37Z
2025-05-15,port276,iron_ore,548367,1,2026-05-18T11:13:37Z
2025-05-15,port955,iron_ore,1656444,2,2026-05-18T11:13:37Z
2025-05-15,port981,iron_ore,267751,1,2026-05-18T11:13:37Z
2025-05-16,port276,iron_ore,535101,1,2026-05-18T11:13:37Z
2025-05-16,port955,iron_ore,2051376,3,2026-05-18T11:13:37Z
2025-05-16,port981,iron_ore,372273,1,2026-05-18T11:13:37Z
2025-05-17,port276,iron_ore,591805,1,2026-05-18T11:13:37Z
2025-05-17,port955,iron_ore,1236177,2,2026-05-18T11:13:37Z
2025-05-17,port981,iron_ore,590972,1,2026-05-18T11:13:37Z
2025-05-18,port276,iron_ore,168945,1,2026-05-18T11:13:37Z
2025-05-18,port955,iron_ore,1681370,2,2026-05-18T11:13:37Z
2025-05-18,port981,iron_ore,164749,1,2026-05-18T11:13:37Z
2025-05-19,port276,iron_ore,687614,2,2026-05-18T11:13:37Z
2025-05-19,port955,iron_ore,1521758,2,2026-05-18T11:13:37Z
2025-05-19,port981,iron_ore,345164,1,2026-05-18T11:13:37Z
2025-05-20,port276,iron_ore,338884,1,2026-05-18T11:13:37Z
2025-05-20,port955,iron_ore,1150211,2,2026-05-18T11:13:37Z
2025-05-20,port981,iron_ore,556313,1,2026-05-18T11:13:37Z
2025-05-21,port276,iron_ore,540425,1,2026-05-18T11:13:37Z
2025-05-21,port955,iron_ore,2318698,3,2026-05-18T11:13:37Z
2025-05-21,port981,iron_ore,263111,1,2026-05-18T11:13:37Z
2025-05-22,port276,iron_ore,400463,1,2026-05-18T11:13:37Z
2025-05-22,port955,iron_ore,1342734,2,2026-05-18T11:13:37Z
2025-05-22,port981,iron_ore,557172,1,2026-05-18T11:13:37Z
2025-05-23,port276,iron_ore,169038,1,2026-05-18T11:13:37Z
2025-05-23,port955,iron_ore,1450876,2,2026-05-18T11:13:37Z
2025-05-23,port981,iron_ore,727942,1,2026-05-18T11:13:37Z
2025-05-24,port276,iron_ore,544990,1,2026-05-18T11:13:37Z
2025-05-24,port955,iron_ore,1369964,2,2026-05-18T11:13:37Z
2025-05-24,port981,iron_ore,170978,1,2026-05-18T11:13:37Z
2025-05-25,port276,iron_ore,383247,1,2026-05-18T11:13:37Z
2025-05-25,port955,iron_ore,2173138,3,2026-05-18T11:13:37Z
2025-05-25,port981,iron_ore,540115,1,2026-05-18T11:13:37Z
2025-05-26,port276,iron_ore,522170,1,2026-05-18T11:13:37Z
2025-05-26,port955,iron_ore,1923581,2,2026-05-18T11:13:37Z
2025-05-26,port981,iron_ore,523697,1,2026-05-18T11:13:37Z
2025-05-27,port276,iron_ore,619024,1,2026-05-18T11:13:37Z
2025-05-27,port955,iron_ore,1286590,2,2026-05-18T11:13:37Z
2025-05-27,port981,iron_ore,344337,1,2026-05-18T11:13:37Z
2025-05-28,port276,iron_ore,374546,1,2026-05-18T11:13:37Z
2025-05-28,port955,iron_ore,1602716,3,2026-05-18T11:13:37Z
2025-05-28,port981,iron_ore,503499,1,2026-05-18T11:13:37Z
2025-05-29,port276,iron_ore,398439,1,2026-05-18T11:13:37Z
2025-05-29,port955,iron_ore,1824009,3,2026-05-18T11:13:37Z
2025-05-29,port981,iron_ore,517419,1,2026-05-18T11:13:37Z
2025-05-30,port276,iron_ore,373142,1,2026-05-18T11:13:37Z
2025-05-30,port955,iron_ore,1699220,3,2026-05-18T11:13:37Z
2025-05-30,port981,iron_ore,724568,1,2026-05-18T11:13:37Z
2025-05-31,port276,iron_ore,179708,1,2026-05-18T11:13:37Z
2025-05-31,port955,iron_ore,1558557,2,2026-05-18T11:13:37Z
2025-05-31,port981,iron_ore,436603,1,2026-05-18T11:13:37Z
2025-06-01,port276,iron_ore,345338,1,2026-05-18T11:13:37Z
2025-06-01,port955,iron_ore,1656024,3,2026-05-18T11:13:37Z
2025-06-01,port981,iron_ore,420524,1,2026-05-18T11:13:37Z
2025-06-02,port276,iron_ore,251632,1,2026-05-18T11:13:37Z
2025-06-02,port955,iron_ore,1521022,2,2026-05-18T11:13:37Z
2025-06-02,port981,iron_ore,718454,1,2026-05-18T11:13:37Z
2025-06-03,port276,iron_ore,354202,1,2026-05-18T11:13:37Z
2025-06-03,port955,iron_ore,2179771,3,2026-05-18T11:13:37Z
2025-06-03,port981,iron_ore,334493,1,2026-05-18T11:13:37Z
2025-06-04,port276,iron_ore,372478,1,2026-05-18T11:13:37Z
2025-06-04,port955,iron_ore,1241149,2,2026-05-18T11:13:37Z
2025-06-04,port981,iron_ore,535402,1,2026-05-18T11:13:37Z
2025-06-05,port276,iron_ore,340934,1,2026-05-18T11:13:37Z
2025-06-05,port955,iron_ore,1718975,3,2026-05-18T11:13:37Z
2025-06-05,port981,iron_ore,426764,1,2026-05-18T11:13:37Z
2025-06-06,port276,iron_ore,401480,2,2026-05-18T11:13:37Z
2025-06-06,port955,iron_ore,1771852,2,2026-05-18T11:13:37Z
2025-06-06,port981,iron_ore,494012,1,2026-05-18T11:13:37Z
2025-06-07,port276,iron_ore,358222,1,2026-05-18T11:13:37Z
2025-06-07,port955,iron_ore,2211386,3,2026-05-18T11:13:37Z
2025-06-07,port981,iron_ore,442336,1,2026-05-18T11:13:37Z
2025-06-08,port276,iron_ore,252595,1,2026-05-18T11:13:37Z
2025-06-08,port955,iron_ore,1500167,3,2026-05-18T11:13:37Z
2025-06-08,port981,iron_ore,532283,1,2026-05-18T11:13:37Z
2025-06-09,port276,iron_ore,379998,1,2026-05-18T11:13:37Z
2025-06-09,port955,iron_ore,1470903,2,2026-05-18T11:13:37Z
2025-06-09,port981,iron_ore,441294,1,2026-05-18T11:13:37Z
2025-06-10,port276,iron_ore,357395,1,2026-05-18T11:13:37Z
2025-06-10,port955,iron_ore,1565020,2,2026-05-18T11:13:37Z
2025-06-10,port981,iron_ore,411291,1,2026-05-18T11:13:37Z
2025-06-11,port276,iron_ore,535963,1,2026-05-18T11:13:37Z
2025-06-11,port955,iron_ore,2144000,3,2026-05-18T11:13:37Z
2025-06-11,port981,iron_ore,430876,1,2026-05-18T11:13:37Z
2025-06-12,port276,iron_ore,409737,1,2026-05-18T11:13:37Z
2025-06-12,port955,iron_ore,1631949,2,2026-05-18T11:13:37Z
2025-06-12,port981,iron_ore,174967,1,2026-05-18T11:13:37Z
2025-06-13,port276,iron_ore,606289,1,2026-05-18T11:13:37Z
2025-06-13,port955,iron_ore,1736195,2,2026-05-18T11:13:37Z
2025-06-13,port981,iron_ore,915734,1,2026-05-18T11:13:37Z
2025-06-14,port276,iron_ore,88750,1,2026-05-18T11:13:37Z
2025-06-14,port955,iron_ore,1471147,2,2026-05-18T11:13:37Z
2025-06-14,port981,iron_ore,343192,1,2026-05-18T11:13:37Z
2025-06-15,port276,iron_ore,516109,2,2026-05-18T11:13:37Z
2025-06-15,port955,iron_ore,1555845,2,2026-05-18T11:13:37Z
2025-06-15,port981,iron_ore,629033,1,2026-05-18T11:13:37Z
2025-06-16,port276,iron_ore,518455,1,2026-05-18T11:13:37Z
2025-06-16,port955,iron_ore,1416582,3,2026-05-18T11:13:37Z
2025-06-16,port981,iron_ore,631193,1,2026-05-18T11:13:37Z
2025-06-17,port276,iron_ore,618124,2,2026-05-18T11:13:37Z
2025-06-17,port955,iron_ore,1691676,2,2026-05-18T11:13:37Z
2025-06-17,port981,iron_ore,345326,1,2026-05-18T11:13:37Z
2025-06-18,port276,iron_ore,511578,1,2026-05-18T11:13:37Z
2025-06-18,port955,iron_ore,2108307,3,2026-05-18T11:13:37Z
2025-06-18,port981,iron_ore,366218,1,2026-05-18T11:13:37Z
2025-06-19,port276,iron_ore,355776,1,2026-05-18T11:13:37Z
2025-06-19,port955,iron_ore,1508330,2,2026-05-18T11:13:37Z
2025-06-19,port981,iron_ore,716146,1,2026-05-18T11:13:37Z
2025-06-20,port276,iron_ore,605421,1,2026-05-18T11:13:37Z
2025-06-20,port955,iron_ore,1770144,3,2026-05-18T11:13:37Z
2025-06-20,port981,iron_ore,363849,1,2026-05-18T11:13:37Z
2025-06-21,port276,iron_ore,420137,1,2026-05-18T11:13:37Z
2025-06-21,port955,iron_ore,1616319,3,2026-05-18T11:13:37Z
2025-06-21,port981,iron_ore,687946,1,2026-05-18T11:13:37Z
2025-06-22,port276,iron_ore,555521,1,2026-05-18T11:13:37Z
2025-06-22,port955,iron_ore,1971330,3,2026-05-18T11:13:37Z
2025-06-22,port981,iron_ore,586373,1,2026-05-18T11:13:37Z
2025-06-23,port276,iron_ore,429014,1,2026-05-18T11:13:37Z
2025-06-23,port955,iron_ore,1583909,2,2026-05-18T11:13:37Z
2025-06-23,port981,iron_ore,283095,1,2026-05-18T11:13:37Z
2025-06-24,port276,iron_ore,355362,1,2026-05-18T11:13:37Z
2025-06-24,port955,iron_ore,1412378,2,2026-05-18T11:13:37Z
2025-06-24,port981,iron_ore,524685,1,2026-05-18T11:13:37Z
2025-06-25,port276,iron_ore,441940,1,2026-05-18T11:13:37Z
2025-06-25,port955,iron_ore,2075788,3,2026-05-18T11:13:37Z
2025-06-25,port981,iron_ore,172454,1,2026-05-18T11:13:37Z
2025-06-26,port276,iron_ore,567100,2,2026-05-18T11:13:37Z
2025-06-26,port955,iron_ore,1593691,2,2026-05-18T11:13:37Z
2025-06-26,port981,iron_ore,347699,1,2026-05-18T11:13:37Z
2025-06-27,port276,iron_ore,440559,1,2026-05-18T11:13:37Z
2025-06-27,port955,iron_ore,1605436,2,2026-05-18T11:13:37Z
2025-06-27,port981,iron_ore,159827,1,2026-05-18T11:13:37Z
2025-06-28,port276,iron_ore,347510,1,2026-05-18T11:13:37Z
2025-06-28,port955,iron_ore,1735821,3,2026-05-18T11:13:37Z
2025-06-28,port981,iron_ore,643286,1,2026-05-18T11:13:37Z
2025-06-29,port276,iron_ore,594174,1,2026-05-18T11:13:37Z
2025-06-29,port955,iron_ore,2165564,3,2026-05-18T11:13:37Z
2025-06-29,port981,iron_ore,544242,1,2026-05-18T11:13:37Z
2025-06-30,port276,iron_ore,332849,1,2026-05-18T11:13:37Z
2025-06-30,port955,iron_ore,1843055,3,2026-05-18T11:13:37Z
2025-06-30,port981,iron_ore,427138,1,2026-05-18T11:13:37Z
2025-07-01,port276,iron_ore,397601,1,2026-05-18T11:13:37Z
2025-07-01,port955,iron_ore,1227692,2,2026-05-18T11:13:37Z
2025-07-01,port981,iron_ore,142118,1,2026-05-18T11:13:37Z
2025-07-02,port276,iron_ore,163799,1,2026-05-18T11:13:37Z
2025-07-02,port955,iron_ore,923804,2,2026-05-18T11:13:37Z
2025-07-02,port981,iron_ore,170526,1,2026-05-18T11:13:37Z
2025-07-03,port276,iron_ore,395249,1,2026-05-18T11:13:37Z
2025-07-03,port955,iron_ore,1629977,3,2026-05-18T11:13:37Z
2025-07-03,port981,iron_ore,633994,1,2026-05-18T11:13:37Z
2025-07-04,port276,iron_ore,357678,1,2026-05-18T11:13:37Z
2025-07-04,port955,iron_ore,942206,1,2026-05-18T11:13:37Z
2025-07-04,port981,iron_ore,357436,1,2026-05-18T11:13:37Z
2025-07-05,port276,iron_ore,406182,1,2026-05-18T11:13:37Z
2025-07-05,port955,iron_ore,2023836,3,2026-05-18T11:13:37Z
2025-07-05,port981,iron_ore,575961,1,2026-05-18T11:13:37Z
2025-07-06,port276,iron_ore,266047,1,2026-05-18T11:13:37Z
2025-07-06,port955,iron_ore,1363677,2,2026-05-18T11:13:37Z
2025-07-06,port981,iron_ore,363320,1,2026-05-18T11:13:37Z
2025-07-07,port276,iron_ore,552715,1,2026-05-18T11:13:37Z
2025-07-07,port955,iron_ore,1406392,3,2026-05-18T11:13:37Z
2025-07-07,port981,iron_ore,343557,1,2026-05-18T11:13:37Z
2025-07-08,port276,iron_ore,172614,1,2026-05-18T11:13:37Z
2025-07-08,port955,iron_ore,1240934,2,2026-05-18T11:13:37Z
2025-07-08,port981,iron_ore,570649,1,2026-05-18T11:13:37Z
2025-07-09,port276,iron_ore,369173,1,2026-05-18T11:13:37Z
2025-07-09,port955,iron_ore,1696357,2,2026-05-18T11:13:37Z
2025-07-09,port981,iron_ore,584002,1,2026-05-18T11:13:37Z
2025-07-10,port276,iron_ore,601674,1,2026-05-18T11:13:37Z
2025-07-10,port955,iron_ore,1051352,2,2026-05-18T11:13:37Z
2025-07-10,port981,iron_ore,419662,1,2026-05-18T11:13:37Z
2025-07-11,port276,iron_ore,501768,2,2026-05-18T11:13:37Z
2025-07-11,port955,iron_ore,1502948,2,2026-05-18T11:13:37Z
2025-07-11,port981,iron_ore,479165,1,2026-05-18T11:13:37Z
2025-07-12,port276,iron_ore,348959,1,2026-05-18T11:13:37Z
2025-07-12,port955,iron_ore,1504549,2,2026-05-18T11:13:37Z
2025-07-12,port981,iron_ore,588907,1,2026-05-18T11:13:37Z
2025-07-13,port276,iron_ore,340729,1,2026-05-18T11:13:37Z
2025-07-13,port955,iron_ore,1003519,2,2026-05-18T11:13:37Z
2025-07-13,port981,iron_ore,512280,1,2026-05-18T11:13:37Z
2025-07-14,port276,iron_ore,323058,1,2026-05-18T11:13:37Z
2025-07-14,port955,iron_ore,1276729,2,2026-05-18T11:13:37Z
2025-07-14,port981,iron_ore,199172,1,2026-05-18T11:13:37Z
2025-07-15,port276,iron_ore,374263,1,2026-05-18T11:13:37Z
2025-07-15,port955,iron_ore,1403335,2,2026-05-18T11:13:37Z
2025-07-15,port981,iron_ore,378579,1,2026-05-18T11:13:37Z
2025-07-16,port276,iron_ore,546393,1,2026-05-18T11:13:37Z
2025-07-16,port955,iron_ore,1180809,2,2026-05-18T11:13:37Z
2025-07-17,port276,iron_ore,494089,1,2026-05-18T11:13:37Z
2025-07-17,port955,iron_ore,1380675,2,2026-05-18T11:13:37Z
2025-07-17,port981,iron_ore,490025,1,2026-05-18T11:13:37Z
2025-07-18,port276,iron_ore,503584,1,2026-05-18T11:13:37Z
2025-07-18,port955,iron_ore,1149141,2,2026-05-18T11:13:37Z
2025-07-18,port981,iron_ore,176051,1,2026-05-18T11:13:37Z
2025-07-19,port276,iron_ore,621304,1,2026-05-18T11:13:37Z
2025-07-19,port955,iron_ore,1330121,2,2026-05-18T11:13:37Z
2025-07-19,port981,iron_ore,361219,1,2026-05-18T11:13:37Z
2025-07-20,port276,iron_ore,167669,1,2026-05-18T11:13:37Z
2025-07-20,port955,iron_ore,1478116,2,2026-05-18T11:13:37Z
2025-07-20,port981,iron_ore,516120,1,2026-05-18T11:13:37Z
2025-07-21,port276,iron_ore,351988,1,2026-05-18T11:13:37Z
2025-07-21,port955,iron_ore,1752716,3,2026-05-18T11:13:37Z
2025-07-21,port981,iron_ore,601923,1,2026-05-18T11:13:37Z
2025-07-22,port276,iron_ore,138009,1,2026-05-18T11:13:37Z
2025-07-22,port955,iron_ore,1601967,2,2026-05-18T11:13:37Z
2025-07-22,port981,iron_ore,256757,1,2026-05-18T11:13:37Z
2025-07-23,port276,iron_ore,261122,1,2026-05-18T11:13:37Z
2025-07-23,port955,iron_ore,1318402,2,2026-05-18T11:13:37Z
2025-07-23,port981,iron_ore,342640,1,2026-05-18T11:13:37Z
2025-07-24,port276,iron_ore,7779,1,2026-05-18T11:13:37Z
2025-07-24,port955,iron_ore,1712939,2,2026-05-18T11:13:37Z
2025-07-24,port981,iron_ore,343178,1,2026-05-18T11:13:37Z
2025-07-25,port276,iron_ore,554532,2,2026-05-18T11:13:37Z
2025-07-25,port955,iron_ore,1468333,2,2026-05-18T11:13:37Z
2025-07-25,port981,iron_ore,868728,1,2026-05-18T11:13:37Z
2025-07-26,port276,iron_ore,351818,1,2026-05-18T11:13:37Z
2025-07-26,port955,iron_ore,1555679,2,2026-05-18T11:13:37Z
2025-07-26,port981,iron_ore,427510,1,2026-05-18T11:13:37Z
2025-07-27,port276,iron_ore,519004,1,2026-05-18T11:13:37Z
2025-07-27,port955,iron_ore,1325402,2,2026-05-18T11:13:37Z
2025-07-27,port981,iron_ore,356696,1,2026-05-18T11:13:37Z
2025-07-28,port276,iron_ore,522567,1,2026-05-18T11:13:37Z
2025-07-28,port955,iron_ore,1437416,2,2026-05-18T11:13:37Z
2025-07-28,port981,iron_ore,613662,1,2026-05-18T11:13:37Z
2025-07-29,port276,iron_ore,566640,2,2026-05-18T11:13:37Z
2025-07-29,port955,iron_ore,1120572,2,2026-05-18T11:13:37Z
2025-07-29,port981,iron_ore,339794,1,2026-05-18T11:13:37Z
2025-07-30,port276,iron_ore,534125,1,2026-05-18T11:13:37Z
2025-07-30,port955,iron_ore,1823001,2,2026-05-18T11:13:37Z
2025-07-30,port981,iron_ore,370067,1,2026-05-18T11:13:37Z
2025-07-31,port276,iron_ore,373108,2,2026-05-18T11:13:37Z
2025-07-31,port955,iron_ore,901767,2,2026-05-18T11:13:37Z
2025-07-31,port981,iron_ore,284796,1,2026-05-18T11:13:37Z
2025-08-01,port276,iron_ore,529918,2,2026-05-18T11:13:37Z
2025-08-01,port955,iron_ore,1190814,2,2026-05-18T11:13:37Z
2025-08-01,port981,iron_ore,521959,1,2026-05-18T11:13:37Z
2025-08-02,port276,iron_ore,571351,1,2026-05-18T11:13:37Z
2025-08-02,port955,iron_ore,1163963,2,2026-05-18T11:13:37Z
2025-08-02,port981,iron_ore,524180,1,2026-05-18T11:13:37Z
2025-08-03,port276,iron_ore,454924,1,2026-05-18T11:13:37Z
2025-08-03,port955,iron_ore,1578455,3,2026-05-18T11:13:37Z
2025-08-03,port981,iron_ore,492061,1,2026-05-18T11:13:37Z
2025-08-04,port276,iron_ore,404790,2,2026-05-18T11:13:37Z
2025-08-04,port955,iron_ore,1001043,2,2026-05-18T11:13:37Z
2025-08-04,port981,iron_ore,166358,1,2026-05-18T11:13:37Z
2025-08-05,port276,iron_ore,510839,1,2026-05-18T11:13:37Z
2025-08-05,port955,iron_ore,1144380,2,2026-05-18T11:13:37Z
2025-08-05,port981,iron_ore,363064,1,2026-05-18T11:13:37Z
2025-08-06,port276,iron_ore,401855,1,2026-05-18T11:13:37Z
2025-08-06,port955,iron_ore,1390108,2,2026-05-18T11:13:37Z
2025-08-06,port981,iron_ore,312109,1,2026-05-18T11:13:37Z
2025-08-07,port276,iron_ore,520862,1,2026-05-18T11:13:37Z
2025-08-07,port955,iron_ore,974176,1,2026-05-18T11:13:37Z
2025-08-07,port981,iron_ore,349984,1,2026-05-18T11:13:37Z
2025-08-08,port276,iron_ore,405760,2,2026-05-18T11:13:37Z
2025-08-08,port955,iron_ore,1099775,2,2026-05-18T11:13:37Z
2025-08-08,port981,iron_ore,274998,1,2026-05-18T11:13:37Z
2025-08-09,port276,iron_ore,442778,1,2026-05-18T11:13:37Z
2025-08-09,port955,iron_ore,1602810,2,2026-05-18T11:13:37Z
2025-08-09,port981,iron_ore,588041,1,2026-05-18T11:13:37Z
2025-08-10,port276,iron_ore,348007,1,2026-05-18T11:13:37Z
2025-08-10,port955,iron_ore,1763449,2,2026-05-18T11:13:37Z
2025-08-10,port981,iron_ore,405929,1,2026-05-18T11:13:37Z
2025-08-11,port276,iron_ore,202021,1,2026-05-18T11:13:37Z
2025-08-11,port955,iron_ore,872117,1,2026-05-18T11:13:37Z
2025-08-11,port981,iron_ore,637389,1,2026-05-18T11:13:37Z
2025-08-12,port276,iron_ore,433167,1,2026-05-18T11:13:37Z
2025-08-12,port955,iron_ore,1093580,2,2026-05-18T11:13:37Z
2025-08-12,port981,iron_ore,233998,1,2026-05-18T11:13:37Z
2025-08-13,port276,iron_ore,172750,1,2026-05-18T11:13:37Z
2025-08-13,port955,iron_ore,1736554,3,2026-05-18T11:13:37Z
2025-08-13,port981,iron_ore,707541,1,2026-05-18T11:13:37Z
2025-08-14,port276,iron_ore,351847,1,2026-05-18T11:13:37Z
2025-08-14,port955,iron_ore,1201704,2,2026-05-18T11:13:37Z
2025-08-14,port981,iron_ore,166148,1,2026-05-18T11:13:37Z
2025-08-15,port276,iron_ore,504762,1,2026-05-18T11:13:37Z
2025-08-15,port955,iron_ore,1328825,2,2026-05-18T11:13:37Z
2025-08-15,port981,iron_ore,622403,1,2026-05-18T11:13:37Z
2025-08-16,port276,iron_ore,359764,1,2026-05-18T11:13:37Z
2025-08-16,port955,iron_ore,1389759,2,2026-05-18T11:13:37Z
2025-08-16,port981,iron_ore,491587,1,2026-05-18T11:13:37Z
2025-08-17,port276,iron_ore,482299,1,2026-05-18T11:13:37Z
2025-08-17,port955,iron_ore,1201449,2,2026-05-18T11:13:37Z
2025-08-17,port981,iron_ore,689404,1,2026-05-18T11:13:37Z
2025-08-18,port276,iron_ore,489953,1,2026-05-18T11:13:37Z
2025-08-18,port955,iron_ore,1245931,2,2026-05-18T11:13:37Z
2025-08-18,port981,iron_ore,444372,1,2026-05-18T11:13:37Z
2025-08-19,port276,iron_ore,330017,1,2026-05-18T11:13:37Z
2025-08-19,port955,iron_ore,1498108,2,2026-05-18T11:13:37Z
2025-08-19,port981,iron_ore,391598,1,2026-05-18T11:13:37Z
2025-08-20,port276,iron_ore,443730,1,2026-05-18T11:13:37Z
2025-08-20,port955,iron_ore,889007,2,2026-05-18T11:13:37Z
2025-08-20,port981,iron_ore,315922,1,2026-05-18T11:13:37Z
2025-08-21,port276,iron_ore,332328,1,2026-05-18T11:13:37Z
2025-08-21,port955,iron_ore,1288074,3,2026-05-18T11:13:37Z
2025-08-21,port981,iron_ore,374421,1,2026-05-18T11:13:37Z
2025-08-22,port276,iron_ore,573409,2,2026-05-18T11:13:37Z
2025-08-22,port955,iron_ore,1354008,2,2026-05-18T11:13:37Z
2025-08-22,port981,iron_ore,519935,1,2026-05-18T11:13:37Z
2025-08-23,port276,iron_ore,587776,1,2026-05-18T11:13:37Z
2025-08-23,port955,iron_ore,1303778,2,2026-05-18T11:13:37Z
2025-08-23,port981,iron_ore,590191,1,2026-05-18T11:13:37Z
2025-08-24,port276,iron_ore,522171,1,2026-05-18T11:13:37Z
2025-08-24,port955,iron_ore,1929784,3,2026-05-18T11:13:37Z
2025-08-24,port981,iron_ore,373296,1,2026-05-18T11:13:37Z
2025-08-25,port276,iron_ore,310692,1,2026-05-18T11:13:37Z
2025-08-25,port955,iron_ore,1371636,2,2026-05-18T11:13:37Z
2025-08-25,port981,iron_ore,242029,1,2026-05-18T11:13:37Z
2025-08-26,port276,iron_ore,576252,1,2026-05-18T11:13:37Z
2025-08-26,port955,iron_ore,1322251,2,2026-05-18T11:13:37Z
2025-08-26,port981,iron_ore,466034,1,2026-05-18T11:13:37Z
